,Global_GDP,US_Industrial_Production_Index,Global_Inflation,US_CPI_Fuels,10Y_Treasury_Yield,Fed_Funds_Rate,RealGDP_PerCapita,Unemployment_rate,opec_prod,Global_Prod,Econ_Policy_Uncertainty,Global_Policy_Uncertainty,US_FinReports_Petroleum_Coal,Vol_Energy_Regulation,Vol_Elections,WTI_Futures,US Dollar Index (DXY),WTI_Spot,Brent_Spot,NaturalGas_Spot,Baltic_Clean_Tanker,Baltic_Dirty_Tanker,GSCPI_Index
2016-08-01,79483070213304.38,98.7427,1.9839692921789636,229.326,1.56,0.4,59154.66666666666,4.9,24242.86167168333,97515.84212130458,65.26916128771535,143.8412757959781,52557.66666666666,0.10238,2.45714,96.0199966430664,13.420000076293944,44.70000076293945,45.84,2.82,447.0,515.0,0.1
2016-09-01,79896647321591.36,98.6552,2.0380307376127966,230.585,1.63,0.4,59225.333333333336,5.0,24169.33443766667,97573.97385238254,39.37248550286007,149.05248897294982,55820.333333333336,0.25332,2.02655,95.45999908447266,13.289999961853027,48.2400016784668,46.57,2.99,352.0,625.0,-0.29
2016-10-01,80310224429878.34,98.7237,2.09209218304663,237.05,1.76,0.4,59296.0,4.9,24095.80720365,97632.1055834605,54.63936885393935,134.1685919881143,59083.0,0.19825,2.87455,98.4499969482422,17.059999465942383,46.86000061035156,49.52,2.98,417.0,656.0,-0.05
2016-11-01,80723801538165.33,98.3443,2.146153628480463,236.704,2.14,0.41,59362.0,4.7,24022.27996963333,97690.23731453846,111.16061079404392,251.3946203244285,58994.66666666666,0.57388,6.54227,101.5,13.329999923706056,49.439998626708984,44.73,2.55,439.0,891.0,-0.31
2016-12-01,81137378646452.31,99.0406,2.2002150739142965,243.498,2.49,0.54,59428.0,4.7,23948.75273561667,97748.36904561643,86.7404401258283,222.44714841119617,58906.333333333336,0.19952,1.99517,102.38999938964844,14.039999961853027,53.720001220703125,53.31,3.59,678.0,919.0,-0.22
2017-01-01,81550955754739.3,98.8158,2.25427651934813,250.636,2.43,0.65,59494.0,4.7,23875.2255016,97806.5007766944,86.0506771573363,265.86692376839625,58818.0,0.20743,2.28175,99.51000213623048,11.989999771118164,53.864999771118164,54.58,3.3,603.0,901.0,0.17
2017-02-01,81978948674062.81,98.4356,2.2706170126109315,252.102,2.42,0.66,59574.66666666666,4.6,23879.837956625,98023.9489344186,99.2918754406169,202.1851022290813,58679.0,0.22106,1.43689,101.12000274658205,12.920000076293944,54.0099983215332,54.87,2.85,601.0,835.0,0.15
2017-03-01,82406941593386.33,99.0492,2.2869575058737333,249.799,2.48,0.79,59655.333333333336,4.4,23884.450411650003,98241.3970921428,50.93557316310879,235.46237189796545,58540.0,0.09501,1.9003,100.3499984741211,12.369999885559082,50.599998474121094,51.59,2.88,751.0,790.0,0.07
2017-04-01,82834934512709.84,100.0416,2.303297999136535,251.602,2.3,0.9,59736.0,4.4,23889.062866675,98458.84524986704,36.36981845795532,181.29952866179696,58401.0,0.35497,2.60313,99.0500030517578,10.81999969482422,49.33000183105469,52.31,3.1,613.0,785.0,0.0
2017-05-01,83262927432033.36,100.128,2.3196384923993367,247.118,2.3,0.91,59857.0,4.4,23893.6753217,98676.29340759123,42.427305774433485,165.9825260493296,60280.333333333336,0.0,1.16053,96.91999816894533,10.40999984741211,48.31999969482422,50.33,3.15,558.0,768.0,-0.14
2017-06-01,83690920351356.88,100.337,2.3359789856621385,243.269,2.19,1.04,59978.0,4.3,23898.287776725003,98893.74156531546,47.22938022014487,169.6444721175427,62159.66666666666,0.22031,0.99138,95.66000366210938,11.18000030517578,46.040000915527344,46.37,2.98,563.0,663.0,0.09
2017-07-01,84118913270680.4,100.0865,2.35231947892494,240.827,2.32,1.15,60099.0,4.3,23902.90023175,99111.18972303969,38.02158186792361,149.1324796668846,64039.0,0.3312,1.21439,92.86000061035156,10.260000228881836,50.16999816894531,48.48,2.98,541.0,639.0,0.09
2017-08-01,84546906190003.92,99.6323,2.368659972187741,250.736,2.21,1.16,60290.66666666666,4.4,23907.512686775,99328.63788076388,23.324618410601573,141.11362665872318,67830.0,0.11794,0.5897,92.66999816894533,10.59000015258789,47.22999954223633,51.7,2.9,703.0,677.0,0.39
2017-09-01,84974899109327.44,99.7482,2.3850004654505432,260.479,2.2,1.15,60482.333333333336,4.3,23912.125141800003,99546.0860384881,35.04265407750282,157.42401300056187,71621.0,0.17242,0.43106,93.08000183105467,9.510000228881836,51.66999816894531,56.15,2.98,667.0,776.0,0.55
2017-10-01,85402892028650.95,100.9893,2.401340958713345,261.249,2.36,1.15,60674.0,4.2,23916.737596825,99763.5341962123,47.6315503918878,150.6056903187011,75412.0,0.35782,0.71565,94.5500030517578,10.18000030517578,54.53499984741211,57.51,2.88,528.0,871.0,0.78
2017-11-01,85830884947974.47,101.2493,2.4176814519761467,270.037,2.35,1.16,60813.66666666666,4.2,23921.35005185,99980.98235393652,21.467146465889684,155.84287407866708,73707.0,0.24581,1.10615,93.01000213623048,11.279999732971191,57.400001525878906,62.71,3.01,634.0,806.0,0.81
2017-12-01,86258877867297.98,101.4871,2.4340219452389484,275.414,2.4,1.3,60953.333333333336,4.1,23925.962506875003,100198.43051166074,26.801664784107903,149.5336818746787,72002.0,0.54547,1.22731,92.12000274658205,11.039999961853027,60.41999816894531,64.37,2.82,720.0,827.0,0.68
2018-01-01,86686870786621.5,101.4852,2.45036243850175,286.177,2.58,1.41,61093.0,4.0,23930.5749619,100415.87866938495,31.985083987862534,151.62605481831983,70297.0,0.48047,1.08107,89.12999725341797,13.539999961853027,64.7300033569336,69.08,3.87,602.0,664.0,0.58
2018-02-01,86791762749196.19,101.7319,2.4300049901112084,281.993,2.86,1.42,61174.0,4.1,23796.138420175,100394.69022207198,43.190992159822834,124.83933460030444,73513.66666666667,0.24542,1.22712,90.61000061035156,19.850000381469727,61.63999938964844,65.32,2.67,622.0,658.0,0.05
2018-03-01,86896654711770.88,102.1943,2.409647541720666,281.306,2.84,1.51,61255.0,4.0,23661.701878450003,100373.501774759,27.382045863887942,168.48328955378193,76730.33333333333,0.10931,0.76516,89.97000122070312,19.96999931335449,64.94000244140625,66.02,2.69,560.0,661.0,0.43
2018-04-01,87001546674345.58,103.3551,2.389290093330125,291.357,2.87,1.69,61336.0,4.0,23527.265336725,100352.31332744604,30.688175770540337,157.67801729700898,79947.0,0.10401,0.62406,91.83999633789062,15.93000030517578,65.9900016784668,72.11,2.8,567.0,656.0,0.5
2018-05-01,87106438636920.27,102.381,2.368932644939584,291.823,2.98,1.7,61431.333333333336,3.8,23392.828795,100331.12488013308,29.949786982217667,175.91881688136425,81021.66666666667,0.76543,1.02057,93.98999786376952,15.43000030517578,67.04000091552734,76.98,2.8,555.0,754.0,0.36
2018-06-01,87211330599494.95,103.2256,2.348575196549042,292.436,2.91,1.82,61526.66666666666,4.0,23258.392253275,100309.93643282008,29.21049918454364,178.34341343881084,82096.33333333333,0.33987,0.79303,94.62999725341795,16.09000015258789,74.1500015258789,74.41,2.97,496.0,712.0,0.42
2018-07-01,87316222562069.66,103.3561,2.3282177481585,298.175,2.89,1.91,61622.0,3.8,23123.95571155,100288.74798550711,62.88610321710545,223.6672658393203,83171.0,0.11754,1.05786,94.48999786376952,12.829999923706056,71.97500228881836,74.25,2.83,498.0,768.0,0.42
2018-08-01,87421114524644.34,104.0585,2.3078602997679583,303.794,2.89,1.91,61621.0,3.8,22989.519169825,100267.55953819414,41.6766629214894,180.047014921587,82441.0,0.22533,1.23932,95.13999938964844,12.859999656677246,69.80000305175781,72.53,2.96,501.0,786.0,0.52
2018-09-01,87526006487219.03,104.1038,2.2875028513774165,306.195,3.0,1.95,61620.0,3.7,22855.0826281,100246.37109088116,20.14998196639397,195.9820386090991,81711.0,0.30816,0.61632,95.19000244140624,12.119999885559082,73.25,78.89,3.0,550.0,791.0,0.45
2018-10-01,87630898449793.72,103.9297,2.267145402986875,306.119,3.15,2.19,61619.0,3.8,22720.646086375,100225.1826435682,34.80853866696187,221.7868595392385,80981.0,0.47545,1.42636,97.12999725341795,21.229999542236328,65.30999755859375,81.03,3.28,569.0,1157.0,0.52
2018-11-01,87735790412368.4,104.0126,2.2467879545963334,298.763,3.12,2.2,61725.66666666666,3.8,22586.20954465,100203.99419625524,42.64734421821597,247.28008052629477,80783.33333333333,0.30417,1.82504,97.2699966430664,18.06999969482422,50.93000030517578,64.75,4.09,792.0,1132.0,0.44
2018-12-01,87840682374943.11,104.0451,2.226430506205792,280.556,2.83,2.27,61832.333333333336,3.9,22451.773002925,100182.80574894224,151.20985886852682,270.8775832968987,80585.66666666667,0.60372,5.43352,96.16999816894533,25.420000076293945,45.40999984741211,57.36,4.04,823.0,1252.0,0.45
2019-01-01,87945574337517.8,103.3598,2.20607305781525,268.941,2.71,2.4,61939.0,4.0,22317.3364612,100161.61730162927,144.4401631912337,263.31939517932767,80388.0,0.88731,2.80981,95.58000183105467,16.56999969482422,53.790000915527344,59.41,3.11,653.0,848.0,0.51
2019-02-01,87748252996907.61,102.8251,2.1823143034696875,276.268,2.68,2.4,62087.66666666666,3.8,22161.58382615833,99632.94701780958,68.14417163406954,205.67810585846087,79686.66666666667,0.1254,1.25404,96.16000366210938,14.779999732971191,57.220001220703125,63.96,2.69,576.0,781.0,0.14
2019-03-01,87550931656297.4,102.8361,2.158555549124125,280.952,2.57,2.41,62236.333333333336,3.8,22005.831191116667,99104.2767339899,55.81151055631474,250.97613934345037,78985.33333333333,0.29462,1.47312,97.27999877929688,13.710000038146973,60.13999938964844,66.14,2.95,737.0,648.0,0.21
2019-04-01,87353610315687.22,102.2748,2.134796794778562,288.646,2.53,2.42,62385.0,3.7,21850.078556075,98575.6064501702,34.84830528211031,191.5931676089786,78284.0,0.62171,1.088,97.4800033569336,13.119999885559082,63.90999984741211,71.23,2.65,567.0,634.0,0.01
2019-05-01,87156288975077.03,102.4176,2.111038040433,291.141,2.4,2.39,62597.333333333336,3.6,21694.32592103333,98046.93616635053,52.624133144215016,241.49079290467512,77376.0,0.12598,1.25978,97.75,18.709999084472656,53.5,71.32,2.64,537.0,636.0,-0.62
2019-06-01,86958967634466.84,102.5425,2.0872792860874374,281.954,2.07,2.38,62809.66666666666,3.6,21538.573285991668,97518.26588253085,146.16013491265022,316.5269653563669,76468.0,0.13839,0.55357,96.12999725341795,15.079999923706056,58.470001220703125,64.22,2.4,539.0,680.0,-0.46
2019-07-01,86761646293856.66,102.0057,2.063520531741875,283.58,2.06,2.4,63022.0,3.7,21382.82065095,96989.59559871114,100.78423049750997,262.04990005393444,75560.0,0.17024,0.68094,98.5199966430664,16.1200008392334,58.58000183105469,63.92,2.37,456.0,621.0,-0.44
2019-08-01,86564324953246.45,102.7814,2.039761777396312,280.499,1.63,2.13,63134.66666666666,3.6,21227.06801590833,96460.92531489146,276.77617092126246,317.7852188742425,77480.33333333333,0.14636,2.78084,98.91999816894533,18.979999542236328,55.099998474121094,59.04,2.22,468.0,656.0,-0.28
2019-09-01,86367003612636.27,102.4601,2.0160030230507497,278.086,1.7,2.04,63247.333333333336,3.5,21071.315380866665,95932.25503107176,128.29300461390065,273.8589142022654,79400.66666666667,0.58535,2.19504,99.37999725341795,16.239999771118164,54.63999938964844,62.83,2.56,468.0,961.0,0.15
2019-10-01,86169682272026.08,101.5878,1.9922442687051876,274.996,1.71,1.83,63360.0,3.6,20915.562745825,95403.58474725208,91.94444098765804,258.46132868650534,81321.0,0.1063,2.44481,97.3499984741211,13.220000267028809,54.18000030517578,59.71,2.33,693.0,1040.0,0.1
2019-11-01,85972360931415.88,102.1494,1.968485514359625,278.762,1.81,1.55,63045.333333333336,3.6,20759.81011078333,94874.9144634324,65.23653796262712,253.44261444589347,74886.0,0.30004,2.10026,98.2699966430664,12.619999885559082,55.16999816894531,63.21,2.65,923.0,1267.0,0.17
2019-12-01,85775039590805.69,101.9421,1.9447267600140623,286.453,1.86,1.55,62730.66666666666,3.6,20604.057475741665,94346.24417961272,91.52631523198718,266.15379807882897,68451.0,0.47224,4.25017,96.38999938964844,13.779999732971191,53.364999771118164,67.31,2.22,952.0,1597.0,0.05
2020-01-01,85577718250195.5,101.3372,1.9209680056685,277.245,1.76,1.55,62416.0,3.6,20448.3048407,93817.57389579302,86.03760438520453,227.99549220317044,62016.0,0.79111,1.18667,97.38999938964844,18.84000015258789,51.560001373291016,63.65,2.02,615.0,882.0,0.07
2020-02-01,86573494469504.3,101.6718,2.04979782629036,263.313,1.5,1.58,60760.333333333336,3.5,20463.114205041667,93975.51694148418,97.58691540369183,230.556020375036,58320.0,1.17195,2.51132,98.12999725341795,40.11000061035156,44.7599983215332,55.66,1.91,652.0,796.0,1.26
2020-03-01,87569270688813.1,97.606,2.17862764691222,240.98,0.87,0.65,59104.66666666666,4.4,20477.923569383333,94133.45998717536,304.0692764054448,356.98859560253715,54624.0,0.65492,2.61969,99.0500030517578,53.540000915527344,31.799999237060547,32.01,1.79,866.0,1394.0,2.6
2020-04-01,88565046908121.9,84.6812,2.30745746753408,221.206,0.66,0.05,57449.0,14.8,20492.732933725,94291.40303286652,204.4861347443216,359.00271341992465,50928.0,0.35154,0.87885,99.0199966430664,34.150001525878906,18.84000015258789,18.38,1.74,1912.0,1236.0,3.28
2020-05-01,89560823127430.7,86.0108,2.43628728815594,215.38,0.67,0.05,58937.66666666666,13.2,20507.542298066663,94449.34607855768,181.88707538947023,431.7279139481342,52028.66666666666,0.62703,0.83604,98.33999633789062,27.51000022888184,35.4900016784668,29.38,1.75,587.0,713.0,2.5
2020-06-01,90556599346739.5,91.6745,2.5651171087778,225.864,0.73,0.08,60426.333333333336,11.0,20522.35166240833,94607.28912424884,165.41869748855248,328.7391013057419,53129.333333333336,0.18618,1.6756,97.38999938964844,30.43000030517578,39.27000045776367,40.27,1.63,396.0,462.0,2.26
2020-07-01,91552375566048.3,95.0037,2.69394692939966,232.455,0.62,0.09,61915.0,10.2,20537.16102675,94765.23216994002,116.50112764198052,352.1930424844074,54230.0,0.15555,1.2444,93.48999786376952,24.459999084472656,40.27000045776367,43.24,1.77,356.0,506.0,2.96
2020-08-01,92548151785357.1,95.9294,2.82277675002152,236.504,0.65,0.1,62128.0,8.4,20551.970391091665,94923.17521563118,91.3675568950422,301.6265140256261,56850.0,0.16303,1.14121,92.13999938964844,26.40999984741211,42.61000061035156,44.74,2.3,485.0,474.0,1.48
2020-09-01,93543928004665.88,95.8914,2.95160657064338,229.059,0.68,0.09,62341.0,7.8,20566.779755433334,95081.11826132236,124.0286424790192,289.9933773612813,59470.0,0.0,2.00066,93.88999938964844,26.3700008392334,40.220001220703125,40.91,1.92,373.0,435.0,0.62
2020-10-01,94539704223974.69,96.5256,3.0804363912652404,225.118,0.79,0.09,62554.0,6.8,20581.589119775,95239.06130701352,108.1021296023301,307.7694517169625,62090.0,0.51584,3.95481,94.04000091552734,38.02000045776367,35.790000915527344,40.19,2.39,312.0,411.0,0.11
2020-11-01,95535480443283.5,96.9529,3.2092662118871003,231.844,0.87,0.09,62845.333333333336,6.7,20596.398484116668,95397.0043527047,146.89753629605283,368.3857630190788,66946.66666666667,0.15296,1.98843,91.87000274658205,20.56999969482422,42.15500068664551,42.69,2.61,351.0,458.0,0.75
2020-12-01,96531256662592.3,98.2039,3.33809603250896,248.305,0.93,0.09,63136.66666666666,6.7,20611.207848458333,95554.94739839586,80.543581756182,295.6659005782739,71803.33333333333,0.33921,1.86565,89.94000244140625,22.75,48.52000045776367,49.99,2.59,385.0,466.0,1.67
2021-01-01,97527032881901.1,98.8135,3.46692585313082,257.34,1.08,0.09,63428.0,6.4,20626.0172128,95712.89044408702,71.01076059051908,280.5785573826424,76660.0,0.34306,1.20071,90.58000183105467,33.09000015258789,52.20000076293945,54.77,2.71,511.0,517.0,1.31
2021-02-01,97835201774356.23,95.5072,3.841979833384873,278.375,1.26,0.08,63749.333333333336,6.2,20855.088419191667,96084.8409995144,46.02775303599001,215.4192316309938,79013.0,0.32151,0.80376,90.93000030517578,27.950000762939453,61.5,62.28,5.35,526.0,669.0,1.93
2021-03-01,98143370666811.4,98.1929,4.217033813638925,284.478,1.61,0.07,64070.66666666666,6.1,21084.159625583336,96456.79155494177,62.32493230972862,215.26545486296573,81366.0,0.48066,0.96132,93.2300033569336,19.399999618530277,59.15999984741211,65.41,2.62,643.0,710.0,2.24
2021-04-01,98451539559266.56,98.3317,4.592087793892977,283.597,1.64,0.07,64392.0,6.1,21313.230831975,96828.74211036912,29.809130604054896,199.3953267881108,83719.0,0.32256,1.6128,91.27999877929688,18.61000061035156,63.58000183105469,64.81,2.66,469.0,606.0,2.74
2021-05-01,98759708451721.72,99.1867,4.96714177414703,291.035,1.62,0.06,64553.66666666666,5.8,21542.302038366663,97200.6926657965,49.0334615396898,190.32074621378487,83986.66666666667,1.07362,0.0,89.83999633789062,16.760000228881836,66.31999969482422,68.53,2.91,509.0,604.0,3.02
2021-06-01,99067877344176.88,99.6483,5.342195754401082,299.314,1.52,0.08,64715.333333333336,5.9,21771.37324475833,97572.64322122386,64.35310940331831,178.87864545298092,84254.33333333333,0.51051,1.1912,92.44000244140624,15.829999923706056,73.47000122070312,73.16,3.26,447.0,598.0,2.75
2021-07-01,99376046236632.05,100.0668,5.717249734655136,304.134,1.32,0.1,64877.0,5.4,22000.44445115,97944.59377665122,76.98576387922527,205.59043649901096,84522.0,0.12134,0.24268,92.16999816894533,18.239999771118164,73.94999694824219,75.17,3.84,488.0,604.0,2.92
2021-08-01,99684215129087.2,100.0412,6.092303714909187,303.845,1.28,0.09,65246.66666666666,5.1,22229.515657541662,98316.5443320786,52.73314103175526,216.41775886869823,87179.66666666667,0.17229,0.51687,92.62999725341795,16.479999542236328,74.48999786376953,70.75,4.07,535.0,610.0,3.27
2021-09-01,99992384021542.36,98.9955,6.4673576951632405,311.5,1.37,0.08,65616.33333333333,4.7,22458.58686393333,98688.49488750596,79.6231235756659,205.34855719898,89837.33333333333,0.33784,0.0,94.25,23.13999938964844,75.02999877929688,74.49,5.16,496.0,626.0,3.34
2021-10-01,100300552913997.52,100.3542,6.842411675417292,332.822,1.58,0.08,65986.0,4.5,22687.658070325,99060.44544293331,65.49623407320315,195.24711138659265,92495.0,0.0,0.64538,94.12000274658205,16.260000228881836,83.56999969482422,83.54,5.51,568.0,797.0,3.88
2021-11-01,100608721806452.69,101.2684,7.2174656556713455,343.203,1.56,0.08,65917.0,4.1,22916.729276716665,99432.3959983607,53.98210262275066,228.02411354554116,100463.66666666669,0.0,0.57113,95.98999786376952,27.190000534057617,66.18000030517578,81.05,5.05,636.0,721.0,4.29
2021-12-01,100916890698907.84,101.1948,7.592519635925398,343.663,1.47,0.08,65848.0,3.9,23145.80048310833,99804.34655378808,153.26201508801608,266.1485300094912,108432.33333333331,0.0,0.44728,95.66999816894533,17.219999313354492,75.20999908447266,74.17,3.76,788.0,786.0,4.38
2022-01-01,101225059591363.0,101.2146,7.96757361617945,352.178,1.76,0.08,65779.0,4.0,23374.8716895,100176.29710921543,156.3303814126659,232.02196417419069,116401.0,0.0,0.14537,96.54000091552734,24.82999992370605,88.1500015258789,86.51,4.38,560.0,689.0,3.69
2022-02-01,101225059591363.0,101.8458,7.96757361617945,371.651,1.93,0.08,65772.66666666667,3.8,23374.8716895,100176.29710921543,110.05818827122042,191.883796515312,122608.0,0.31543,0.0,96.70999908447266,30.149999618530277,95.72000122070312,97.13,4.69,731.0,1343.0,2.78
2022-03-01,101225059591363.0,102.6732,7.96757361617945,430.753,2.13,0.2,65766.33333333333,3.6,23374.8716895,100176.29710921543,189.90669506231285,330.06573919858505,128815.0,0.40203,0.67005,98.30999755859376,20.559999465942383,100.27999877929688,117.25,4.9,921.0,1279.0,2.83
2022-04-01,101225059591363.0,102.9024,7.96757361617945,450.664,2.75,0.33,65760.0,3.7,23374.8716895,100176.29710921543,131.09880091023825,302.9538615992379,135022.0,0.0,0.31735,102.95999908447266,33.400001525878906,104.69000244140625,104.58,6.6,1255.0,1253.0,3.51
2022-05-01,101225059591363.0,102.9659,7.96757361617945,512.249,2.9,0.77,65878.33333333333,3.6,23374.8716895,100176.29710921543,149.56105068003365,291.29650498727244,132068.33333333334,0.0,0.75713,101.75,26.190000534057617,105.22500228881836,113.34,8.14,1426.0,1119.0,2.73
2022-06-01,101225059591363.0,102.8224,7.96757361617945,509.85,3.14,1.21,65996.66666666667,3.6,23374.8716895,100176.29710921543,138.59429473573738,275.36867583382605,129114.66666666669,0.0,0.0,104.69000244140624,28.709999084472656,105.76000213623047,122.71,7.7,1566.0,1234.0,2.41
2022-07-01,101225059591363.0,103.0505,7.96757361617945,469.843,2.9,1.68,66115.0,3.5,23374.8716895,100176.29710921543,161.91759508532616,317.25349278905577,126161.0,0.63729,0.31864,105.9000015258789,21.32999992370605,98.62000274658203,111.93,7.28,1363.0,1466.0,1.8
2022-08-01,101225059591363.0,103.1703,7.96757361617945,451.839,2.9,2.33,66268.33333333333,3.6,23374.8716895,100176.29710921543,120.39347673975216,257.0537331883422,124285.0,0.54389,0.0,108.6999969482422,25.8700008392334,89.55000305175781,100.45,8.81,1236.0,1512.0,1.51
2022-09-01,101225059591363.0,103.5326,7.96757361617945,435.761,3.52,2.56,66421.66666666667,3.5,23374.8716895,100176.29710921543,149.0037319663473,281.8775556439754,122409.0,0.0,0.36655,112.12000274658205,31.6200008392334,79.48999786376953,89.76,7.88,1162.0,1477.0,1.0
2022-10-01,101225059591363.0,103.4442,7.96757361617945,478.732,3.98,3.08,66575.0,3.6,23374.8716895,100176.29710921543,204.49368915131672,301.27726562797324,120533.0,0.0,0.0,111.52999877929688,25.8799991607666,86.52999877929688,93.33,5.66,1213.0,1827.0,1.11
2022-11-01,101225059591363.0,103.1058,7.96757361617945,485.983,3.89,3.78,66575.0,3.6,23374.8716895,100176.29710921543,195.6611232805569,332.4422574632597,120533.0,0.0,0.54907,105.9499969482422,20.57999992370605,80.55000305175781,91.42,5.45,1816.0,2353.0,1.26
2022-12-01,101225059591363.0,101.8266,7.96757361617945,433.4,3.62,4.1,66575.0,3.5,23374.8716895,100176.29710921543,163.29474339985205,263.52428476229807,120533.0,0.0,0.31882,103.5199966430664,21.670000076293945,80.55000305175781,80.92,5.53,2135.0,1873.0,1.33
